Date,Close,Volume,MFI,RSI,MACD
2023-02-24,0.240276369274172,0.05018282036917804,0.1470974352570439,0.04209481754147651,0.0043816416067035
2023-02-27,0.2440632094684829,0.06549732093170736,0.12383565263857647,0.10501914337115195,0.0040800573777546945
2023-02-28,0.2364894769130609,0.11777078785839584,0.09088712446272335,0.08065141575629749,0.003128601819245468
2023-03-01,0.240276369274172,0.05182625844109336,0.07646948584534631,0.14715584516952324,0.006502265745510328
2023-03-02,0.2440632094684829,0.06213090859937569,0.17888420893069965,0.21396080322768418,0.013226087587476036
2023-03-03,0.23838292309361644,0.07030428102538745,0.1490293637418358,0.18046643891293096,0.018478548837478005
2023-03-06,0.2251289563301282,0.08375466046877487,0.11903772618280489,0.11797448333555809,0.01930278369461719
2023-03-07,0.2175552237747062,0.08710912245558887,0.09275475681185112,0.090107750273428,0.019059901764048436
2023-03-08,0.19672757662259616,0.17731550890612777,0.05548824847318061,0.0353887875800884,0.012356449320709388
2023-03-09,0.19294068426148503,0.08536556704455872,0.0402729016015456,0.027703541590499974,0.007902764136340947
2023-03-10,0.1948341304420406,0.11335088617787187,0.02349139981065104,0.06237401921798082,0.007674200007038117
2023-03-13,0.1834736098591079,0.06562226843317559,0.01420860506611486,0.03315622117670417,0.005131220240638363
2023-03-14,0.17021959092881944,0.128131870203845,0.0,0.007278574662623274,0.0
2023-03-15,0.18536700387286326,0.07483651595377766,0.1107345000531793,0.23417100909342844,0.0049579639372291226
2023-03-16,0.16264591054019764,0.11568239858837208,0.08347463468086236,0.14680936584572363,0.0016860445817173852
2023-03-17,0.20051441681690704,0.13085907183259743,0.24191056474322306,0.47016484696415933,0.01772831537818641
2023-03-20,0.2024078629974626,0.06532510317463584,0.31910329754820055,0.4823273292642254,0.033445864325130824
2023-03-21,0.19672757662259616,0.033591491778892583,0.29458422978867776,0.44650040216561493,0.045514268158945756
2023-03-24,0.20051441681690704,0.0898092366345012,0.3964595905780484,0.47658386988420326,0.05860562693801326
2023-03-27,0.2251289563301282,0.15642431321696265,0.5321984841828823,0.637381056273654,0.08119217329659863
2023-03-28,0.23838292309361644,0.08082031951771593,0.5936572272707275,0.7018079324614609,0.10613715965683458
2023-03-29,0.2705711429954594,0.18074525806970318,0.6956737941769091,0.8147204137295938,0.1406846601751089
2023-03-30,0.2743579831897703,0.09574709775900482,0.740775544906898,0.8254157850393578,0.1703032839688817
2023-03-31,0.2743579831897703,0.07031264626724983,0.7721168403378068,0.8254157850393578,0.1941149210889621
