Date,Close,Volume,MFI,RSI,MACD
2023-02-24,0.5185717055582406,0.24395227442207307,0.820140356580604,0.619485873002694,0.659233842891698
2023-02-27,0.5198973157139444,0.14966442953020134,0.699673425071813,0.6242936438080229,0.6698304201992694
2023-02-28,0.5808712434491495,0.36712900820283373,0.8154650981124895,0.7990058708032951,0.6998629097386844
2023-03-01,0.5689414143561626,0.1813944817300522,0.8577358985230709,0.7368448850190319,0.718974317717896
2023-03-02,0.6232881191982824,0.21660700969425803,0.9012728382592426,0.8523499982106206,0.7527720288682649
2023-03-03,0.6206370644639616,0.13938851603281133,0.9259925697356031,0.8380965433845328,0.7775149349640643
2023-03-06,0.610033011103765,0.10607009694258017,0.8363498206421185,0.7772283615765717,0.7920664557886521
2023-03-07,0.5715924690904834,0.09528709917971663,0.7585538376474341,0.58711057872846,0.7886139118765979
2023-03-08,0.6179861753067274,0.2526323639075317,0.8324409940059009,0.7204400683755483,0.8011245051849815
2023-03-09,0.641845502338528,0.19344519015659956,0.8780103662849177,0.7748709504148332,0.8180225624957529
2023-03-10,0.6259391739326031,0.10559284116331097,0.7894745078809764,0.6987446235117188,0.8240893149712392
2023-03-13,0.6630539402130944,0.28504101416853095,0.8637226581689004,0.7874249205881724,0.8403692186766937
2023-03-14,0.5954519616993706,0.24067114093959732,0.6913315474510426,0.528359437025108,0.8273978264921329
2023-03-15,0.6179861753067274,0.14920954511558537,0.7396481044011279,0.5916427305668702,0.8235628918859927
2023-03-16,0.5808712434491495,0.2116331096196868,0.6078089914263731,0.4769547854894264,0.8058153097870175
2023-03-17,0.6895643219792158,1.0,0.8495549525677006,0.7206557585952752,0.828982727834794
2023-03-20,0.6338925037126523,0.09066368381804624,0.8040113730522418,0.5736629165491546,0.8257603228889507
2023-03-21,0.641845502338528,0.08834451901565996,0.7575781271487443,0.5902654983526536,0.8244207010911043
2023-03-24,0.6444965570728488,0.10973154362416107,0.7823366940614709,0.5964150712536205,0.8226946839461108
2023-03-27,0.6497986665414904,0.24313944817300523,0.8332097012058508,0.6101353222243755,0.821624022767445
2023-03-28,0.71474925916672,0.30907531692766593,0.8870579775491996,0.7528557865053394,0.8421933276524665
2023-03-29,0.7717468531660739,0.39921700223713646,0.940649269317988,0.8399753743846015,0.8766674195237258
2023-03-30,0.6855876570891912,0.67027591349739,0.6250594306233912,0.5833712595842796,0.8709682134991049
2023-03-31,0.6975174861821781,0.6629977628635346,0.43199741327452235,0.6073804829044238,0.8685806027940934
2023-04-03,0.7240281991024728,0.42141685309470545,0.5409015843634807,0.6610451454376012,0.8739760824602348
2023-04-04,0.7571659693387662,0.3742580164056674,0.6235027622575762,0.7230482720471798,0.8877537769987102
2023-04-05,0.7770489626347156,0.278806860551827,0.678441084435888,0.75808236868223,0.9032498107069526
2023-04-06,0.7889787917277025,0.43109619686800893,0.75275792697224,0.7794024725904596,0.9171002756079402
2023-04-10,0.7757233524790118,0.9018269947800149,0.49905912244829786,0.7237749730560507,0.9205885815265401
2023-04-11,1.0,0.0473303504847129,0.510763083410479,0.9740227324054972,1.0
2023-04-12,0.8333334161218766,0.14272930648769575,0.4734623346607698,0.6182367426019786,0.9996046785777771
2023-04-13,0.7845911645086177,0.5129828486204325,0.3570967539141121,0.5439918107055137,0.9784299491103293
2023-04-14,0.7295597984132085,0.43785234899328856,0.27914823056035026,0.46632466953779345,0.9389901497689639
2023-04-17,0.6367927519623783,0.46991051454138705,0.21244722068610988,0.3560073384262236,0.872331929232757
2023-04-18,0.7279874783983993,0.35446681580909767,0.3231614987384064,0.49601403553636875,0.8502269735193764
2023-04-26,0.7389937185020639,0.2424384787472036,0.39469655702462186,0.5118624032965534,0.834895291541615
2023-04-27,0.7216983639162491,0.14023117076808353,0.36445590339515066,0.48538894442872194,0.8150268558929953
2023-04-28,0.7028303581614519,0.1634973900074571,0.32897130428107646,0.45491955153396785,0.791273719068961
2023-05-02,0.600629060467593,0.28643549589858314,0.2719677424074305,0.3152475365204715,0.7352494702276869
2023-05-03,0.6053460205120207,0.21170768083519761,0.233750018092709,0.32580885108253105,0.6924268554847558
2023-05-04,0.569182494594322,0.1558165548098434,0.20635981605395418,0.27955905977734335,0.645964575614781
2023-05-05,0.4732706425367867,0.35938851603281136,0.15149005746247787,0.18087543885842242,0.5760305393437309
2023-05-08,0.495282957167029,0.18850111856823265,0.23445977250298264,0.23831424798910722,0.5302465957340581
2023-05-09,0.4874215226700696,0.1360477255779269,0.20896229551283552,0.2293383133074784,0.4933307399709448
2023-05-10,0.5078618484396761,0.12712155108128262,0.270635018058734,0.291130629646972,0.4738017380452292
2023-05-11,0.3867927105681066,0.4380536912751678,0.1852727488156611,0.15542583665358667,0.41802609208264024
2023-05-12,0.35849078472445406,0.18624161073825504,0.15552150597664446,0.13194440814047612,0.3673253413370733
2023-05-15,0.3537736591029398,0.1682923191648024,0.2375206777067307,0.12783273993557542,0.32952695797343245
2023-05-16,0.33805045895484764,0.11102908277404921,0.21418513454571303,0.11306715703695742,0.29837209876827664
2023-05-17,0.26257860151274537,0.32172259507829976,0.15487078961250095,0.05306710529976721,0.25162755218219374
2023-05-19,0.16194978941078234,0.3736167039522744,0.10240267389479824,0.0,0.1842965312790136
2023-05-22,0.19182403526924408,0.2162043251304996,0.07624490439202894,0.09641252861960262,0.14779915079662112
2023-05-23,0.2106920410240413,0.15126025354213274,0.15738264817010233,0.15737233445904067,0.13197912781108367
