Date,Close,Volume,MFI,RSI,MACD
2023-02-24,0.304526402043329,0.15800047113342744,0.22874497044250927,0.3524747086273897,0.0
2023-02-27,0.3160179387522075,0.18884041035824925,0.3686180157202431,0.39432065437384206,0.023616151090790082
2023-02-28,0.35623831723328236,0.18250940414373396,0.48178657354154225,0.525403190126988,0.05745334988206507
2023-03-01,0.3677298539421609,0.06552700857673073,0.5235020708585357,0.5588635118138557,0.09112233695200242
2023-03-02,0.32750932451485315,0.08700062915440511,0.45871151253342235,0.43178535603603463,0.11025281836648865
2023-03-03,0.3160179387522075,0.07526141098430181,0.4043581428632848,0.39957214457478196,0.12556534932688973
2023-03-06,0.27005164097046064,0.11776181637617747,0.33103149519275116,0.2887208869878908,0.12836336975290413
2023-03-07,0.2585601042615818,0.03817214705359806,0.3043041382542343,0.2648701521464772,0.13067338406142848
2023-03-08,0.21259380647983497,0.12058293025346944,0.23880093947236686,0.18264256999240955,0.12322603634441101
2023-03-09,0.21259380647983497,0.09926388417631005,0.1900914222083052,0.18264256999240955,0.12068381631949826
2023-03-10,0.20684803812539584,0.11417868639935674,0.14075913793917944,0.17216671127227684,0.12045550702990351
2023-03-13,0.21259380647983497,0.09100250610586509,0.2421104253903612,0.20751556048847575,0.1251589109711748
2023-03-14,0.1321528985714524,0.16995337088729726,0.16550074180984808,0.08070733603922389,0.11030091390195637
2023-03-15,0.10342398132613964,0.12543022805167028,0.11902608940485729,0.052426062275783565,0.09430935797260041
2023-03-16,0.02872891724531276,0.194109729284389,0.06416437926953038,0.0,0.06514705252338077
2023-03-17,0.08618667626282185,0.19792136069675362,0.23912115767239253,0.22778109911926472,0.061834670150775116
2023-03-20,0.022983148890873495,0.14406412377540204,0.18410702528034875,0.15444167720125357,0.04609249043960869
2023-03-21,0.04022045395419129,0.054706448892965685,0.23659321523386995,0.21307298088667365,0.042604812771454906
2023-03-24,0.08044090790838258,0.14284407086163825,0.35464370879719687,0.3405978085275817,0.05499044355214405
2023-03-27,0.08618667626282185,0.07193245869784855,0.41387115610724995,0.358265427863257,0.07032260468213053
2023-03-28,0.10916982515369535,0.12178127036114084,0.5041794434091283,0.4304481854485268,0.09246292355356374
2023-03-29,0.14939020363477018,0.10444704117351168,0.575163885621059,0.5413263381914603,0.12435926493693546
2023-03-30,0.16088181581676517,0.10826142976760232,0.6410781107040266,0.5704917386675273,0.1557451971246047
2023-03-31,0.19535650141651706,0.12970575528943773,0.7099042177076157,0.6522135698235118,0.19260599840559825
2023-04-03,0.26430587261602123,0.27972091117273795,0.8183551465314727,0.7720465770816589,0.2426848365619364
2023-04-04,0.29878040726954036,0.19511334343266024,0.8713133399371384,0.8169992756934513,0.2932002709375223
2023-04-05,0.2815431776793389,0.09802073986559083,0.7611918564816101,0.7518564202979796,0.3294591515929955
2023-04-06,0.24132264825203117,0.0719074717384565,0.6834265257575057,0.6140384541843734,0.3479026628577895
2023-04-10,0.24132264825203117,0.0852010511066035,0.5975033370106302,0.6140384541843734,0.3630848864623486
2023-04-11,0.22408541866182996,0.05394357117414756,0.5417820880835093,0.5531140600877347,0.37086464625134935
2023-04-12,0.21259380647983497,0.09828491233971512,0.4540304040200571,0.5126315705951413,0.37431416493341
2023-04-13,0.2183395748342741,0.11405874899427489,0.5417844110330157,0.532805818348277,0.37900608186781953
2023-04-14,0.2872888705606619,0.206209965936743,0.6638428027113302,0.7181411980382979,0.40175714021539377
2023-04-17,0.22983111154315292,0.14478392052975111,0.5328373546199784,0.5214051055379559,0.4041193839946041
2023-04-18,0.2470685675527036,0.0467462929260884,0.4880740067993142,0.5661190497344569,0.41073604607877684
2023-04-26,0.21259380647983497,0.10848097036253665,0.4024734755041069,0.4641733804336768,0.4065874737033458
2023-04-27,0.1838648892345222,0.1203597708575197,0.321433602538827,0.39081586735356755,0.3956100076645486
2023-04-28,0.19535650141651706,0.07597655499448822,0.39368057030036024,0.4302734595604895,0.39031417343624375
2023-05-02,0.1378987423990081,0.10151564002717892,0.32313539066120756,0.2973173427632863,0.3708327602603254
2023-05-03,0.11491551803501816,0.09375951550802711,0.26556067433278435,0.25511888351404544,0.3498079346125629
2023-05-04,0.07469513955394332,0.16554412033581783,0.1849548182838666,0.1910709609581127,0.3231391951707042
2023-05-05,0.06894937119950405,0.12175559410631727,0.13531069271375953,0.18250159754701514,0.3017011583738026
2023-05-08,0.10916982515369535,0.19431272678896722,0.32040460333956455,0.3491287130188874,0.2970704525652742
2023-05-09,0.10342398132613964,0.08247454302728559,0.2723700489557579,0.3355231722639404,0.29319574065689463
2023-05-10,0.11491551803501816,0.1786336682562394,0.4205369620149913,0.38392353207106455,0.2946318359732593
2023-05-11,0.10916982515369535,0.06510033470462916,0.37335678736985206,0.36631384419208585,0.29553814726472705
2023-05-12,0.10342398132613964,0.07132053667853001,0.3237501726977484,0.34743563104923697,0.29601901633555255
2023-05-15,0.07469513955394332,0.1418289110148893,0.24383790940869465,0.2615004842602107,0.2899286654275476
2023-05-16,0.08044090790838258,0.07018164830182592,0.3171516485680731,0.29583470325163275,0.2881079836746502
2023-05-17,0.06894937119950405,0.031304007374082524,0.2917811762113417,0.25993776210930974,0.2849789052342074
2023-05-19,0.04022045395419129,0.08589534392998688,0.23668106277036516,0.1836379147456582,0.2761860406370006
2023-05-22,0.06320360284506478,0.09624804433961792,0.34557083961603524,0.32723709299237735,0.2770789640132842
2023-05-23,0.0,0.2870038343781616,0.19177664793717084,0.17775600387047194,0.26217859262627174
2023-05-24,0.057457683544392645,0.17380446446311554,0.3449066967019413,0.4190106271911412,0.267794696074119
2023-05-25,0.10342398132613964,0.15896152128880325,0.46403065336142546,0.5532690003688212,0.28630478208197985
2023-05-26,0.06894937119950405,0.1530951001951223,0.5591905031108566,0.4564434898298839,0.2928924803687539
2023-05-29,0.06894937119950405,0.09720151224524717,0.4820346886367724,0.4564434898298839,0.2994128582781581
2023-05-30,0.09767828844481681,0.12210971963425295,0.5610017162072333,0.5469884793853297,0.31359675244100854
2023-05-31,0.07469513955394332,0.46442003457850534,0.2971640423848654,0.471533965265695,0.3196001625002404
2023-06-05,0.0919324446172611,0.11368497854654132,0.24972989053986855,0.5288307941271335,0.3300327312668936
2023-06-06,0.07469513955394332,0.1305279124153653,0.20045910774136239,0.4681116600449226,0.33446789378136776
2023-06-07,0.07469513955394332,0.07981076083223462,0.2676516252219467,0.4681116600449226,0.3388280181550662
2023-06-08,0.08618667626282185,0.07226452677197608,0.32885554123030597,0.5176201057335942,0.3461958823249315
2023-06-09,0.07469513955394332,0.0488121113343088,0.29831514632489464,0.4656437489004896,0.34960383674533935
2023-06-12,0.06894937119950405,0.07960087037334136,0.37113303958050947,0.4392817297957511,0.3514285698795621
2023-06-13,0.07342145524093245,0.09309848118921384,0.30930930138637625,0.46540919935924097,0.3547629197401286
2023-06-14,0.09702854038540044,0.060966285354178085,0.3727371691417291,0.5895822460199072,0.36443095491901867
2023-06-15,0.09702854038540044,0.015544128952010735,0.3969338758082558,0.5895822460199073,0.3725494489171149
2023-06-16,0.11473385424375145,0.06320908036443738,0.46553251509334886,0.6742200011130465,0.38416263638102527
2023-06-19,0.10293031167151745,0.029943338192291714,0.4263936963148408,0.5867307904027488,0.39037942101841355
2023-06-20,0.10293031167151745,0.029374841785157986,0.38719473368847246,0.5867307904027488,0.3954982347791574
2023-06-21,0.13243916810210243,0.1457603075084779,0.5448766148451348,0.7293096802171132,0.40770054739811346
2023-06-22,0.12063562552986845,0.06492008394929061,0.6062129438168352,0.6353836508847798,0.41411065902572697
2023-06-23,0.10293031167151745,0.040668430458793314,0.5424534921009061,0.5136022179672418,0.41430925843624594
2023-06-26,0.09702854038540044,0.034490792477787885,0.4877002602859303,0.47648092974482703,0.4128398518091522
2023-06-27,0.08522492234005001,0.06276465713497456,0.4050079093848423,0.40522896231560596,0.40847991445094145
