Date,Close,Volume,MFI,RSI,MACD
2023-02-24,0.7471358340010684,0.08730228384240193,0.4769866748981817,0.5367294061231717,0.6349068163118095
2023-02-27,0.6554570646367521,0.054816386443072886,0.39764442768939595,0.3572361396465814,0.5834215302816386
2023-02-28,0.6971293653178419,0.053806001750894644,0.32679328505350036,0.45785249183782784,0.5617255483622012
2023-03-01,0.622119140625,0.06238275259068778,0.25741701021679114,0.3272483105701678,0.5089836450410036
2023-03-02,0.6137845552884615,0.07636467756551045,0.1890352904462395,0.3137581124868739,0.46373751526322904
2023-03-03,0.6637914413060897,0.07317006277330303,0.33027146328876156,0.4491390992690476,0.4521960493647338
2023-03-06,0.5971158019497863,0.0701849848716559,0.2570053154115445,0.3249766421795274,0.4125605306464377
2023-03-07,0.5887814252804487,0.06511660563401914,0.37710408578580495,0.3104581296943231,0.3786818724252953
2023-03-08,0.5804470486111111,0.0722748685183438,0.296049769562191,0.294543734454997,0.3496996565676896
2023-03-09,0.7221324953258547,0.07857523690833254,0.42912861952799886,0.6528187628476768,0.39512531647650273
2023-03-10,0.7054637419871795,0.07532028426805802,0.5390961477760039,0.610987451049256,0.42418645363503865
2023-03-13,0.6721258179754274,0.053837816252602755,0.45251252998766567,0.5273836562194726,0.4322904668827575
2023-03-14,0.7221324953258547,0.0721541928222096,0.5573256838317623,0.6397728882578392,0.46290581931056207
2023-03-15,0.7054637419871795,0.0445150702003436,0.624422759428626,0.5928404693807399,0.479591011829173
2023-03-16,0.7721393813434829,0.08934060605528703,0.7208381319182601,0.7337870628286519,0.5241951107368732
2023-03-17,0.8054770966880341,0.08214175225498994,0.7956648172797939,0.7931440386982115,0.5745554121286174
2023-03-20,0.7888081346821582,0.06978785212619606,0.8517264007469467,0.7350829529620253,0.605437836273466
2023-03-21,0.7137981186565171,0.08002444231372609,0.6950029329580141,0.5122574363060719,0.5933917928070783
2023-03-24,0.7388014573317307,0.1254807829439165,0.5173196854094202,0.5760734799968357,0.5946772432528877
2023-03-27,0.7054637419871795,0.07671683118786574,0.6074451095071067,0.4843863652995117,0.5790768613112345
2023-03-28,0.6554570646367521,0.1420616235927568,0.4459537721606467,0.3647129591261436,0.5426199828638241
2023-03-29,0.6304537259615385,0.13117777285323423,0.33074564741249934,0.3112370511375855,0.5019449154429361
2023-03-30,0.6304537259615385,0.09176179934045246,0.2593369366004908,0.3112370511375855,0.47013544060774165
2023-03-31,0.6471224793002137,0.05214396829959168,0.3444006384545313,0.38104864051392107,0.4534389841832022
2023-04-03,0.6471224793002137,0.07479040825685054,0.27759363571427637,0.38104864051392107,0.44096894453044155
2023-04-04,0.5804470486111111,0.11078248315476986,0.20080181661343663,0.2039354039391978,0.40073395267800804
2023-04-05,0.5887814252804487,0.0905298101881005,0.14540822109965817,0.24578366495162363,0.3743249377666034
2023-04-06,0.5304401625934829,0.1273271210947699,0.08524430195077806,0.12395120526669436,0.32783074460018763
2023-04-10,0.5804470486111111,0.09103774516364721,0.22647502530608316,0.3484222394601462,0.316860246367718
2023-04-11,0.5804470486111111,0.06899687779062548,0.3298456148156864,0.3484222394601462,0.310432809148239
2023-04-12,0.5054368239182693,0.11248510752204526,0.247492620415438,0.17763972264241737,0.27251717576819645
2023-04-13,0.4971024472489316,0.07322162420710582,0.19647332228173894,0.16219625854196226,0.24158194172806205
2023-04-14,0.5221057859241452,0.06224891227315712,0.29803290457100645,0.28396975050394696,0.23207739786200668
2023-04-17,0.5387745392628205,0.07271039807620999,0.4029558062406969,0.3617011516944856,0.23556922687192972
2023-04-18,0.5554435012686966,0.07504821542586453,0.49994013500931694,0.4382238762797923,0.24920370408087159
2023-04-26,0.4887678619123932,0.12707370213288807,0.3754505226160747,0.245980783398732,0.23160623019357574
2023-04-27,0.4387613932291667,0.1911952817996915,0.24656892765580846,0.14678766862687237,0.19754455554223865
2023-04-28,0.6137845552884615,0.1807272136859404,0.43692448967395436,0.6583410063303439,0.2563337218108613
2023-05-02,0.4720988999065171,0.08733738949945916,0.36462296428315805,0.3881279790457321,0.23891187565487018
2023-05-03,0.4387613932291667,0.08331998586997304,0.30246969335472124,0.3395927181007809,0.21270918373572248
